,Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
5330,2017-05-26 02:00:00,2.042025132511249,26.70633828408416,2779.0785027429156,260.45866244755825,17.696553249997464,0.6791710279180947,0.5018635634649111,12.103925718904406,60.08887925005351,3.197158922886274,5.362442563700711,7.284594480670137,55.75512521575138,51.07542791334612,295.4080524816999,280.86608656925694,276.1152170191567,179.9533690962936,173.19610337651875,298.48164044579926,256.75406462065047,64.47846944571154,4.371605592780909
5331,2017-05-26 03:00:00,1.4095067576381126,27.261925234787533,2665.960335025188,234.5744972219087,18.16701903387724,0.9963748277272266,0.3693559377037179,12.663135726720839,59.694283286570595,3.2707034470690246,5.755122980670706,7.570060786568831,54.556802727049785,51.45564405785518,358.79426603805314,327.6445345896776,435.19828177275866,173.08357077084065,171.45579346146798,296.9010251021976,253.44823057380086,65.39376116789889,3.9900470743351226
5332,2017-05-26 04:00:00,1.9601740921674207,27.458691949957156,3037.5110559691843,285.50080537517005,17.773341501118352,0.8252305593232876,0.13896854325912655,12.455970738192889,59.832052012093214,3.0485401861364494,5.975686873793961,7.406312174973493,55.40851861083564,51.10164909481085,359.4280329017579,328.23901681842347,435.45012546975795,172.62470223031698,171.22831789325335,294.2738984770575,249.21434614076088,64.9108025488965,4.1793503716383364
5333,2017-05-26 05:00:00,1.6296212976484838,26.897147055708594,3108.174602804265,221.0164636573876,12.444614937467577,1.2442235395873098,-0.12549423245479407,13.304474022877287,37.77056161901976,2.650884422644424,5.74397818911018,7.423673041632753,55.25491325727245,51.248697847557594,360.47334241514994,326.80519706870325,405.1837884891631,185.16263702671466,180.45442933442297,238.52217166871662,213.47978696919733,66.07208610636177,3.787074735555656
5334,2017-05-26 06:00:00,1.2375706657672936,27.36498476143714,3049.4580615322175,225.49057815115748,17.961455990232196,1.0404701038339308,-0.3371496556390092,12.119625708002843,11.1755999031555,3.3059839828568442,5.371243982625231,7.464697090497509,55.078872132494155,51.6613272388995,359.62902580512156,327.16432682782977,384.5088284907538,175.02662307504966,172.14043149803354,199.97346793352983,156.28205156776363,65.72231981856982,4.024169826342469
5335,2017-05-26 07:00:00,1.8000829231975501,27.161777552563816,3993.194214122145,211.6698241886411,18.09475029432116,0.7423575237740945,-0.10357508155991546,13.084497200049782,10.162542637802005,2.358597125343124,6.0324539276165865,6.96016443840773,55.31527040712058,51.06888259154209,357.3283803525379,324.49438504560095,384.88562517978164,169.8657681234106,168.21175539030145,197.254299769363,148.4583831629248,65.18013371009951,3.500126804936042
5336,2017-05-26 08:00:00,1.5239528457616274,27.01704021932065,3509.3211563862887,242.79458414204225,18.922323434460452,0.7670806913309018,-0.044324433823416554,12.532016169281803,9.712566165767726,2.9707881731060297,4.9388670256674345,7.49742213224107,55.418122595741465,50.72112717271381,360.18832272191446,329.08670475857525,387.91100433094573,179.09894609567783,179.26999273003264,201.15291299244745,159.33894984388388,65.11861924693056,3.563684097226466
5337,2017-05-26 09:00:00,2.065665412115763,27.823021726334197,3119.0663821352096,242.16372210054044,16.71847521447029,1.007106716952734,-0.16020109746125422,12.519793674175332,10.126450542646467,2.879345861547108,5.594304960068655,7.259191136393383,53.97553840249333,51.435250119771865,358.3918498841394,327.2611314344541,385.68797701020515,174.2845130973451,173.08703462292084,197.44188496279344,155.52980372392824,65.82562793832037,3.8242947105597596
5338,2017-05-26 10:00:00,1.7803324331821244,27.00550073864069,2899.29114438368,273.1607424824072,19.823422233803,0.8187290915336831,0.45166028565094485,12.86069985270234,9.594828167853507,2.9728353958021785,5.707987593091445,7.261996097951794,54.14007430800848,51.181627245873074,356.21113370897075,327.570893178011,385.12359243401846,177.17285010437865,175.73589009321256,199.69973423054847,157.09863423600484,65.5356074074744,4.000419482281897
5339,2017-05-26 11:00:00,1.7261918670378549,27.195691832412713,3839.4511690383765,263.75586796745404,16.84133427789544,0.642331736553869,-0.20225972746126275,12.580290449221081,9.974618985642394,2.522684158702873,5.912301392268375,7.192794640415002,54.63973202477871,51.033620377030616,357.91735527350033,327.0289747651174,384.49039720479,175.1812514954359,174.2812965614761,195.95268923129873,156.56494022924466,64.45164897939691,3.455393191388121
5340,2017-05-26 12:00:00,1.9475641890242343,27.165971878069826,4464.511638073634,307.6993181551449,18.69842755237397,1.1855277284202774,0.30960036979130545,11.909952440614916,8.830346320965248,2.6512520467438776,5.71972167412099,6.780146600525768,53.912743093178904,51.251881720141,359.3671507448483,327.7432573808273,385.6658350334799,175.43664764592347,173.7146954216857,198.54700448978014,155.9513493489481,65.34178113606508,3.1803032825049544
5341,2017-05-26 13:00:00,1.530453364690743,27.019240549561907,5349.819105106553,367.7885292137448,17.63283649784728,1.1335971335738417,0.08337908412942485,13.130304169261706,9.555663397861451,2.8673352192292327,5.852977920964008,7.019530532504916,54.40149360596399,51.33073153291167,311.4127628961696,386.60093803226573,283.06036792413613,175.77350255143756,173.57979299582985,197.62536809309364,156.00597278472128,64.87324301948883,2.3292462647050085
5342,2017-05-26 14:00:00,1.0886680480007556,27.1055770254379,4004.5659558836414,437.1048283084335,17.030810394828336,0.9885356737558926,0.24049350421237836,12.115034192138182,9.524221372242891,2.968385652952236,5.6867921084013915,7.184618958772887,54.920873939650505,51.82233302222579,325.19761773908954,589.9395784526854,315.91911498057243,179.70457246046942,174.68429945018448,200.30191634713628,158.26408496573555,65.50161998011397,2.9566280383266035
5343,2017-05-26 15:00:00,1.2593326525473145,27.034681179346126,3180.5627079201427,354.98008993326624,17.994663979462814,0.89742111912431,0.4253718352856597,12.886508817058655,9.3736885724486,2.678416390873224,5.553725154796723,6.992476948327692,54.6309666702615,51.877931336550205,356.86293186029684,419.94471925243994,385.6649721033366,181.04098323526216,176.48627641528515,198.44711658240067,157.09922167146738,65.25183148523118,3.460476537726799
5344,2017-05-26 16:00:00,1.8412513436383975,27.112191846299538,3039.1288567204583,211.27457015964126,17.697777258276005,1.0667968252793667,0.5132556432660844,12.697749666853952,9.76720742218555,3.2405948738240227,5.016314746358034,7.4204058455275685,54.405166268706125,51.42926278170637,359.5397256299786,327.3663188510262,383.73127608226844,165.62914533450248,171.75238988801993,198.60131404722216,150.1234011326266,64.9725427770329,3.7031771225076175
5345,2017-05-26 17:00:00,1.6310100683465407,26.648070758548933,3902.3060052112246,233.84263776076546,8.234562851519968,1.0269229291377417,0.16287663364496208,12.33539393405107,9.369112792470219,2.227844724244335,5.654662390529495,6.839041191075353,54.59529351504227,51.035081391195774,357.81220251390664,328.65371967235575,385.4064980347973,181.37746737609297,175.58646630584627,198.4913519228856,158.9555992047657,65.40469493204944,4.015796839506517
5346,2017-05-26 18:00:00,1.5135283092516545,27.00305349040535,3676.879753857757,263.3727413214804,13.759828928157958,0.933489760935764,0.3316269640756402,12.228757777155693,9.203204512770697,3.190065864439589,6.400187924802026,7.17691526269283,55.13148461146449,50.849552895861166,303.93500893056205,277.7823626117694,272.71577555260023,176.53176134917436,172.99401841749665,198.96249255238536,157.84327497375182,65.70277783592516,4.190636180530579
5347,2017-05-26 19:00:00,1.9737520056255846,27.10177060780142,2863.1383568743418,202.0529132765348,19.326018467713027,0.6441286452717936,0.04244981093616529,12.930571412604252,10.560919229377419,2.914661682681526,5.7945295264722745,6.769949248593093,54.62690127726779,51.1170867403182,358.82197604369725,326.7224913645626,384.8881668019187,172.101032009015,173.9632036922352,197.86712138286822,150.28359734379245,64.98934506584561,4.143042046183119
5348,2017-05-26 20:00:00,1.341257250683313,27.208307623182314,3212.625455414151,252.43417858652145,17.509603925445504,0.8290508610555793,1.017843325769697,12.369681151649218,10.275279106924472,2.551593374499248,5.287359982384942,6.940355878123398,54.7385909356546,50.744760912074696,326.92468220083435,297.1801101738505,354.98148107226734,179.36051254372984,177.17639337663604,197.9581612964958,156.8202704073712,65.95814762253315,4.552440880592051
5349,2017-05-26 21:00:00,1.545583844361289,27.393814897933304,2922.00145849831,238.60484673514674,18.157093690803947,0.12881128405522624,0.13535327712913592,12.94765213407419,9.521902252122914,3.007303146816355,5.929467143896943,6.663883683489246,55.41290567469434,50.8784873404519,257.3890642418644,227.12889384936864,283.877089826285,175.7637563282836,174.77079098592492,198.48800713398418,156.28629860979436,66.08930991419818,4.199339371406502
5350,2017-05-26 22:00:00,1.7440898756990606,26.71584997969797,2694.7939506535977,214.4023734817747,18.631659947479875,0.21772889492213388,-0.21475708945601313,12.663532986526093,9.772921921037437,3.2407790615850445,5.833077782354394,6.702712829911661,54.617848598811065,51.13673976474985,259.3222420224307,226.88400090630603,283.37315431826505,169.54789866420526,172.37093710288127,198.67450584100993,150.35388919258162,65.3620448790447,4.468266819427767
5351,2017-05-26 23:00:00,1.6076427078725146,27.25194839508864,2781.651986759595,309.1162292557943,19.016972494025026,0.582696945556906,-0.10795595076192543,12.73988608693935,9.476562202417938,2.485706402080382,5.19152743981283,6.995792533287613,56.146823964447776,50.89728874801904,257.27596009818376,228.3325784025086,286.36987248326056,184.55407217181448,176.32164694537732,197.8871092027132,157.6287333898983,65.58603054823871,4.401133069552291
5352,2017-05-27 00:00:00,1.7610984567002816,27.361608065388964,2987.586009279194,289.54554320492707,18.173149780578626,0.4072751167836568,0.012192203798856216,12.513818028529329,9.61373856612164,2.40583152234899,5.55819486035557,6.987808306879458,55.68134585018805,50.61769628584932,260.3725892490314,228.49340592487806,285.70494246364376,173.6536972739171,168.95030865181621,196.8959837348645,155.25616767494716,65.84701481870994,4.209839237177515
5353,2017-05-27 01:00:00,1.6103574645790388,27.031497161759795,3589.9971194008513,268.1109989386197,18.586761092314703,0.2994352726248479,-0.10449562919009203,12.766885805235631,10.831647023556343,2.7298515869964604,5.847906684636371,6.831481815577206,54.63924161038858,51.368580158504415,259.6508183941519,227.82405484248466,284.5688183602002,171.4946493671702,170.06508597976705,198.28504001602425,153.85545285912696,66.8310482470942,3.990844769630333
5354,2017-05-27 02:00:00,1.6039428218343943,27.097179413383145,3177.571159797353,289.70702696978066,18.96577368747404,0.7273800533007311,0.7755874890390542,12.618714772400779,10.605448727704356,2.6427582659565587,5.514925140838898,6.70248464890517,54.76341499494322,51.3523029474257,259.2509326887258,226.84063782834687,285.18396782902016,176.60090779017946,175.11993427634678,195.87581469318945,156.0857159113025,63.99124947220169,1.6719572797447713
5355,2017-05-27 03:00:00,2.017113627710849,27.11212216227898,3208.303119000351,292.13726879809957,19.174365184542694,0.9331780027222525,-0.01587350082161887,12.74977009453795,10.360140977605454,2.7190061294037946,5.600904692557776,6.950176487321983,55.40823998075075,51.24323621346758,257.8866545841166,226.94855651829926,284.45713865389496,176.7705136521019,173.8612503416373,201.34166231582333,156.12047273371957,65.4963010656015,3.6129768322645193
5356,2017-05-27 04:00:00,2.194836429957377,26.88721940257401,3203.406629739792,218.08243131558686,17.612278574028494,0.4201550902398594,0.03518546923160515,12.921528277555126,9.421249459696128,2.609469901998466,5.7042386347768,7.063410780296749,55.4716458722819,50.606838764817155,357.4204316900154,325.6609982928736,380.91056304926764,204.72971209814642,206.2167522564199,264.3150539798266,218.28226069874074,65.97619288420586,3.8713303660175082
5357,2017-05-27 05:00:00,1.7604019988364428,27.482053937748024,3912.304831371739,242.39373975869063,8.4481545898214,1.0073050585759464,0.5478929694726089,12.778145006985483,10.912104843776774,2.98878537185891,5.387880360993563,6.787837150294251,54.63670929234888,51.420769052092396,410.2958574937377,379.6813522175607,436.03989615877737,227.22353131447124,225.62002755080908,299.03454104841256,258.6431973027704,66.39983541975324,4.253958626677544
5358,2017-05-27 06:00:00,2.0708503918019545,27.274688776344203,3341.767002366415,361.3027267601623,14.988085661468176,0.9655830706636674,-0.11989605494236955,12.488106753877787,9.867626500043116,3.1332737019118895,5.254166380735285,7.085064589094088,55.0049325389453,51.5752224590056,401.6104869574596,373.6097561259505,421.82452414886694,256.31052354900714,225.7298630165667,297.54533140528395,259.6794542368974,66.78908407063743,4.524493979497663
5359,2017-05-27 07:00:00,2.1263790352953365,27.074917899778946,3606.026861278788,202.32497642186945,19.311795299723542,0.921070291819202,0.36317689524592933,13.054455566861407,10.492849070225645,3.098932421695622,5.662929137021251,7.352618842644745,54.14889129060316,51.55091397613808,409.47611909395954,369.4316322601112,435.22619375955315,259.3782009799372,220.53617342739489,299.1907178610918,255.53417606614482,66.47757752287404,4.661291689981342
5360,2017-05-27 08:00:00,1.0047410174488647,27.20875123948657,3596.3934825949045,235.52555653597676,18.238468516910075,0.8607216578535972,0.045406720794865185,13.101459485597616,9.850858513709113,3.218215944053213,5.83693862979942,7.359782088786858,54.88074778825376,51.0365242058632,386.74180280528424,354.40630340405494,373.8145172160062,215.73027980356335,220.86908406968877,290.9512679512211,248.27842890268903,66.86258509687549,4.494562147759413
5361,2017-05-27 09:00:00,1.9772879369954452,26.920071013446705,4132.777096939048,239.41445708559525,18.911288926236864,0.866803489016089,0.3066386173576612,12.74003825555593,9.78919463687771,2.2562330356331586,5.683913753264676,6.703433383872891,55.62640928775585,51.36679285225142,407.3118470844521,375.2370711667856,435.15433768219845,226.23196545866676,225.47142436288738,291.4768051432637,250.43101279216626,66.20667089063339,4.055498860927985
5362,2017-05-27 10:00:00,1.7721824931359151,27.301679541861304,4347.367377571484,280.9068980567017,15.1140802926476,0.8759510733683253,0.011444874391901783,12.316256935096021,9.943410048913904,2.777620022200722,5.755563879749616,7.140760325254632,54.815944178250675,50.72037197816951,352.5577986071933,302.864577625243,292.6876187689571,222.1239824486505,224.46270472378598,296.3340496089043,260.08418666930964,66.0693615794538,4.213361486258568
5363,2017-05-27 11:00:00,1.609946867888695,26.834216960761644,4250.667326708303,296.92705698567715,18.75757283274936,0.8919719473630199,0.269701197438698,12.82246183861298,9.702883052643188,2.632471450687092,5.68493587453878,6.835817362086061,54.345040318472684,51.87797905938743,408.7635872252636,376.59498809491754,434.5842410335883,222.31202997025156,221.0223359404181,299.58708153492415,254.04689814225043,66.01491188682765,4.280296770268847
5364,2017-05-27 12:00:00,1.349459540880403,26.764978397101977,3664.540735088874,309.5247907837037,19.699470008600372,1.330124503814302,0.38337548305487856,12.686027808415702,9.785430320137209,2.96371327028686,5.274000224766269,6.8942791657456155,55.41178201194418,51.30501462599938,338.7634420397725,301.0390633164899,282.4040804470653,220.34090056653093,218.331928223955,278.3705660566687,244.23033935777255,65.70958156333424,4.687383866837344
5365,2017-05-27 13:00:00,1.6908054447304721,27.270312525849207,3592.7950964525603,239.98279918031864,18.70892935831415,0.43674082671433645,0.20364593068708436,13.088184863159142,9.643588442805537,2.51349047731685,5.347545894617724,6.969544788180201,54.56086813467175,50.93592890116298,387.31281601937553,348.5204975757665,382.0990112285044,222.17741308475155,225.79291429658645,286.45119040039447,248.79339955132247,66.3940548659667,4.115522007874176
5366,2017-05-27 14:00:00,1.3233127542939656,27.122022188136505,3742.9629558160864,244.0108635405029,18.385929816681482,0.6576230669368144,-0.10024337658019844,12.303516369922022,10.060977852028316,2.610630315452454,5.575850935321569,6.6962537309279355,54.23876448277019,52.03593842464829,407.8574074833197,376.9942255471007,435.7232384522215,223.9912645447949,224.10094589303628,284.95529814859725,256.0775377740487,66.60091975257787,4.586047348041928
5367,2017-05-27 15:00:00,1.9925809764592373,27.22164768412987,3159.641626777335,315.9898444664499,18.808560000461114,0.5957767668962575,0.5907602901820921,13.155991431081873,11.133680583867203,2.997692000359905,5.639308621867315,7.208193638464024,54.77190258040622,51.51567819609306,409.68147942469807,378.2669960658039,435.07203242089525,221.3607370409731,223.49563576517778,297.79634295074743,259.84843033783426,66.52462895731696,4.5625128366778585
5368,2017-05-27 16:00:00,1.5478368834692589,27.104444145716013,2409.0054018396295,300.36828978024926,17.68310128937526,0.5498457856574479,-0.10358743987768548,12.464106118470625,11.376497705242741,3.1021982179842666,5.849166568797841,7.252803794432111,55.06527476499929,51.4732465460516,409.3344469297007,378.448686113752,434.5733622189692,232.5266044015213,228.1198225080695,293.5135516591368,261.3387074798617,66.75060463764999,4.401588676699694
5369,2017-05-27 17:00:00,2.0344102221110205,27.356251969683427,2775.622130606345,279.6170416465279,16.94865992692536,0.2381846820089386,0.0908692480186899,12.552036501888779,9.610375511452673,3.019188179101377,5.34454416102767,7.255235900713103,55.392448960513036,51.56251770248684,405.23694403467346,377.7834175791829,430.1888442127058,223.88729168125184,222.65799708403125,297.9412350850015,253.92014166100256,66.11604720926346,4.713227607228004
5370,2017-05-27 18:00:00,1.5904544468901634,27.30102255568409,3366.308758231677,335.33515086914537,17.099603333029904,0.4961129069704846,0.2673925951847096,13.395641609238226,9.1047712772679,2.9187480616990342,5.878246172893341,7.2411162107399605,54.716658752130286,50.78697240157675,409.51595233739437,375.670735491114,434.65172158235583,227.54025428273536,224.37710720140967,298.7588278011941,257.4923226079249,66.58084279356132,4.379018075802301
5371,2017-05-27 19:00:00,1.5019639511842655,27.0320671863174,3299.545749640675,316.8292411568675,18.037964008856534,0.8423396298849148,0.08727252436372268,12.676234501677413,10.667827612975714,2.8049481087433037,6.0294818876053,7.003755104632319,54.90391304009199,51.143631695561794,353.3394513004288,325.7466592676387,382.8226251238729,224.73640764863268,225.4340185611161,297.1434367114966,254.88170823303653,65.83905028514874,3.817355642106901
5372,2017-05-27 20:00:00,2.188246252974423,26.712938178725693,3306.1821156973833,289.1302245292903,18.901389587993947,1.276728679775541,-0.030324929776929466,12.833488046161563,10.171927562911549,3.001135918631576,6.051165688366041,7.209250096876474,55.51458474992586,50.524662311632994,309.3388642465974,278.42531496279184,336.1976932413527,226.17577703170213,220.77471768040363,298.7724114535241,257.27941047888766,66.50203397825781,4.390408748009904
5373,2017-05-27 21:00:00,0.9773246744874768,27.41888304165726,3265.871463528985,359.1807338208838,18.108507588452255,1.5224144408548153,0.06853804509518291,12.154006455839237,10.26608286128618,3.2346255305380964,5.677546500656149,7.160515728887503,54.44938681433666,50.98734305935176,308.7621505298831,278.1921264775633,335.5111493454227,330.01961029835013,223.42094188219818,298.3925091389165,259.32993081359183,66.29790575176878,4.194036364261434
5374,2017-05-27 22:00:00,1.3366541684232374,27.46598687973648,2972.2241360914495,300.5206739440091,18.2955117888755,0.9061769565116684,-0.21135571491247496,13.043331828503426,9.322481390350731,2.3404195698038848,5.962886493003566,7.447845858802793,54.895444859469364,51.76343152173433,308.6256305596721,277.92036492404816,335.8968592205407,233.96497784201352,222.28408042740176,301.89689632635145,253.63274299012375,66.58360678506813,4.2680158825272105
5375,2017-05-27 23:00:00,1.8293892374156187,27.233619065616807,3335.2315859603527,328.4978739337683,18.151007734994494,0.9073362333545738,0.3639807041729377,12.509982115369723,10.472007611548236,2.828963164425602,6.019141482954467,7.377799046829807,55.04419347500806,51.443035900263226,309.38998089320785,277.0523698253685,334.8446101074834,223.55952598024737,222.5081957984974,314.38577728284264,253.62235856165233,67.10178272116468,4.342270253725832
5376,2017-05-28 00:00:00,2.404556083209414,26.687988490021844,3652.5733022128975,361.87483584938485,18.189510605270925,1.4955608185341074,-0.2746100288145905,12.979919951835939,9.792300553000644,2.745003406529804,5.159362888182898,7.2366813479001735,54.95549029300514,51.01630057266334,308.07032188405606,278.4508694222176,334.99331789713403,225.82983031195533,223.1314806005406,308.89540599584257,254.98925329428477,65.82545475313866,3.5609187085045093
5377,2017-05-28 01:00:00,1.4903657843329512,27.335655057396547,3694.0164971311056,359.4062967766533,18.433676698504996,1.2464830283732216,0.1823712635549095,12.109208984795657,12.080989518493311,3.034676545512241,5.984205014083727,7.038074387579229,55.22060928498979,50.80664980426769,308.94048871048153,277.37481523344184,334.48257318490323,223.89414258106177,222.77168737029552,301.22300805524463,253.77916964159613,66.18697269887437,4.159771498085074
5378,2017-05-28 02:00:00,1.0315768403870749,26.895900276258093,3271.511384475762,351.12427740210353,18.17943958263629,1.1479810392739562,0.5548626767224041,12.663825530276995,9.883728007490333,2.5904974215604284,5.652097565599888,7.327042846373388,55.10931233032716,51.575696983600096,308.21639462866733,278.03777456725675,334.6989003956272,223.18318142005296,223.42278546153904,307.7871158342657,254.63883859813194,65.73370038277406,4.415792297418964
5379,2017-05-28 03:00:00,2.0257302909110635,27.298343940661777,3275.438967811574,303.7734080692787,19.363678628230048,1.3870780361304558,0.14377044845835862,12.836849180992033,8.267767096640512,3.1036531392222173,5.7316877339941925,7.398980734804979,54.83624119177529,51.95852515924321,304.8907443827992,274.0843353190479,331.7848795825996,225.36032468006397,225.0451093452201,297.5185244258489,255.75150918908207,66.37392760073661,3.4774174476555735
5380,2017-05-28 04:00:00,2.1663526182683626,27.07782611004463,3425.5715591966723,313.1305460564954,17.86883774003269,1.2563933487447105,-0.022919085940503514,12.242013821437979,10.547394069449012,3.576390547788094,5.331100767820033,6.604770481912453,54.31824659763447,51.17542680606414,259.8803686107625,228.13521913053012,284.5644305314223,174.66027676971663,173.3781218217892,297.95403777214284,254.64776240215718,66.43918805359236,4.293193819062791
5381,2017-05-28 05:00:00,1.6319944934422352,26.92713218495322,3102.362622854018,277.0164763612989,19.369555821831398,1.3215184631776022,-0.20839349207886992,13.19451422780702,10.256440935051444,3.155614010074544,5.742635578147656,6.567254433312314,54.83216632436938,51.60334409236367,259.7956476739672,228.18200383193482,284.64602840044347,175.73144235716444,173.65094617531122,259.59720083501526,215.2136202338442,66.12979949534387,4.185051799005255
5382,2017-05-28 06:00:00,1.6520748436106345,27.369581870200342,3406.834660947423,257.5721643258174,18.017167103880297,1.534769216217759,0.03520784537881139,12.21217385508345,10.156529363998686,2.7300357592661157,5.900583571637696,7.19417901699336,56.12152173089902,51.62321961595319,258.2497107066324,228.15212137883793,285.4308954711038,174.58909980360085,172.42092031821932,247.89049289889624,203.9890848851598,66.10120157496172,4.474107739559994
5383,2017-05-28 07:00:00,1.2832156363484017,27.01765179941785,3304.037385181618,326.1069054096425,17.732438600273156,0.6229231277820126,0.8308942421170648,12.625838816469411,10.243659768791872,3.6007195312951694,5.54362859175842,6.976945373947672,55.33309356080531,51.58950417973966,258.8671850019384,228.32551066152257,285.1558725040046,176.21023986351491,175.0218276167908,250.49251448519095,207.93330452484008,66.14353955557415,4.363406122942624
5384,2017-05-28 08:00:00,1.5426406832026913,27.114089723199456,3401.7964400906662,314.4144358744725,18.992004274682984,1.0446718810443532,0.08657213808064901,12.405010537732437,10.431270894393094,2.8216455807378793,5.839564506991337,7.32371871451187,54.95402042930556,50.70075795024553,238.633926687987,208.80353789874835,238.32483240208842,175.668941000722,171.31557379019046,248.32149672875664,208.25629254781836,66.64526774435403,4.753576652370246
5385,2017-05-28 09:00:00,1.9608290007108522,27.417276362721275,3443.4878438767696,278.5605785583109,18.58323803850749,1.2975909526738416,0.4214548700411995,12.916632768936438,11.038105270375354,2.8333583402965132,5.3188637017160545,7.358362988647116,55.23872421126839,51.2797311101495,256.97227709669687,228.11383425899442,284.35789471584314,174.9497348487954,171.63742264048818,246.31671951178947,202.04788295933287,66.66701433837022,4.339335969478048
5386,2017-05-28 10:00:00,2.476709318102671,26.82880653776222,3652.5191805036743,300.9373684792851,17.06029876593118,0.7761238559116173,-0.23567446891823907,12.657683624358242,10.446389520269463,3.7122616691460735,5.614989744061745,7.2556447440529155,54.26378884084329,51.375445565860446,258.4799275924423,228.4221959071965,284.39190863334113,175.30693357379653,171.0597552260324,249.04408629597657,204.37190101617682,65.97993183493708,4.2365599371117275
5387,2017-05-28 11:00:00,1.0878941232116404,26.977042527191713,3376.271467098929,378.3242319707218,18.587759506458326,0.9190164885217591,0.2985280408808546,12.517463906470539,10.81850895070022,2.686038947712632,5.644663919682898,7.719854634079809,55.32960111814083,51.612739732939474,257.5386552284548,228.88710491193046,284.7888447700143,174.62917642408786,174.30554458291272,248.44844296937333,204.55492183353584,67.21188754826588,4.612000726300508
5388,2017-05-28 12:00:00,1.5434887724784403,26.91522076713242,3252.0176492807072,415.3898763398828,22.154504421518766,0.1352494590760127,0.7183599070195155,12.727110697929504,9.129294664234806,2.716269086799173,5.961435627024628,7.128219544181604,54.6126112817293,50.92243963650105,221.98286569226536,198.50018522476057,237.54580217059697,173.506187459868,171.48232550204068,247.55310304226816,205.99619163434238,66.39774757913614,4.416578998851696
5389,2017-05-28 13:00:00,1.4692195023689436,27.170981796004263,2424.3208664891663,374.7663587982597,17.177782986801446,0.7161436553938785,0.4998845750254233,12.296676551818393,9.951978880775243,2.6652074548173346,5.649071146740141,7.822749816264491,53.626562523603525,51.27999625354812,259.9659409010475,231.71465495794848,263.00880969807486,176.01266444144198,177.07384874693304,246.9550157745535,207.55943117587742,66.41195168157675,4.759419866448872
5390,2017-05-28 14:00:00,1.3397586006457516,27.239464372396736,2683.2254493258847,343.08609492910796,18.324809350052192,0.5523137967533795,0.11337505443933193,12.374150840333016,9.849267181642062,3.5333138317857333,5.855818305489095,7.066399595006317,54.660445825084594,51.46331861536993,258.5260503412485,227.74335118313127,284.79634340749203,175.59450560695512,174.27288316263548,250.01516356388112,206.949022059764,66.61223005583201,4.539646959736469
5391,2017-05-28 15:00:00,1.400523316968787,26.836885381643036,3820.1202766268298,360.6814629748889,17.93409224796551,0.288452395764061,-0.4290906971730457,12.780181905816505,10.247225328994546,2.9537642729678737,5.530726930995854,7.6969459368526145,55.05756429899617,51.70282517054994,258.59548448918804,227.784819350284,284.6106431013767,175.69219464168475,174.68826600462359,248.0358119858452,205.86460079400928,66.41490474057844,4.122297739426576
5392,2017-05-28 16:00:00,2.009185323430934,27.159563718540547,2519.140470825685,409.91977145199456,17.062747778907465,1.0245950235042276,-0.05682122242280152,12.622041160634524,9.66412331675582,2.5123940993424867,5.999175914531122,7.276349428420417,55.18777147080539,51.649029951651016,258.41771509283217,228.5823227012055,285.4709507529451,178.16342310083598,174.503675807945,249.2639110685023,211.2918845465751,66.37889572401967,4.41558800977489
5393,2017-05-28 17:00:00,1.8197619427684018,27.27043171970161,2669.3926664205405,349.65882782574533,17.670589158394648,0.4461772277266167,-0.039053019131317646,12.856070243273336,11.956313214812269,3.1438284302647617,5.710904016226209,7.658208332839536,55.59634406770914,52.059704686773216,259.9359110758444,228.21137731505996,283.2966991705938,172.3489010164759,172.59581255588893,249.12044448006748,205.1616555122759,66.36273761739842,3.8878677166026625
5394,2017-05-28 18:00:00,1.8241920886533975,27.484490583857742,3539.6436617290287,425.3772096809284,19.20961641912288,0.9138078877070832,0.41090321544687347,13.090721348595821,9.912188176911968,2.5785181899356644,5.505893169527269,7.519796260733301,55.116510360054974,50.99745116068334,258.51185822965317,229.44165746470992,285.8706805680491,180.9558269841873,175.10906649913989,249.61590422011284,210.8203477013954,66.66492140129496,3.8993394394617087
5395,2017-05-28 19:00:00,1.870105148331838,27.436362343948133,2592.137994648815,375.90391183019364,17.305110863480365,0.7063982710357859,-0.060942627295308416,12.560831508166359,9.53657136007746,2.6657413126710026,5.650796644933962,7.062375686976793,54.8899908258166,51.40744028334484,260.0709921902601,227.40075016902142,285.1040966180377,171.44487838839456,172.77628964069055,249.00118239442372,203.23366386942087,66.00945588905991,4.264918854954901
5396,2017-05-28 20:00:00,1.499563675445529,27.260393496098157,2312.973164158594,391.88297195930016,18.10490523867469,0.8343918359821654,0.3576612291963108,12.436759603605083,10.726511059162647,2.855779643171047,5.5282307079764905,7.617950995828039,55.0386509346298,52.05599465344841,258.7552265939257,227.9366214517729,285.3094723844554,176.35449258556906,174.41659600202007,248.28167165034603,206.35085295210575,66.09896517081201,4.029628898838304
