Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-06-21 00:00:00,49.87,21.59,2360.57,557.89,399.14,9.86,1.68,299.82,300.05,300.0,299.9,300.05,299.57,300.07,397.99,399.96,398.78,448.6,449.19,450.0,449.17,65.89,1.61
2017-06-21 01:00:00,52.67,17.88,2838.17,587.39,400.01,9.44,1.72,299.94,299.74,299.88,299.78,299.76,300.09,300.05,400.23,399.0,398.94,450.09,449.39,448.53,449.76,64.48,3.43
2017-06-21 02:00:00,52.67,17.88,2857.37,572.87,399.7,9.49,1.7,299.82,299.83,299.97,299.86,299.93,299.89,299.92,399.22,398.5,400.14,450.15,448.24,449.73,448.97,65.99,1.44
2017-06-21 03:00:00,52.67,17.88,3047.31,586.3,399.17,9.54,1.72,300.0,299.58,299.98,299.98,300.36,299.94,299.8,399.35,398.88,400.22,450.33,452.23,447.06,447.59,66.34,1.17
2017-06-21 04:00:00,52.67,17.88,3358.33,571.13,399.86,9.68,1.71,299.84,300.04,299.95,299.96,299.58,299.93,300.15,398.9,400.58,399.8,450.9,451.38,444.66,450.93,65.34,1.78
2017-06-21 05:00:00,52.67,17.88,3372.31,543.11,400.17,9.81,1.7,299.9,300.09,299.94,299.95,299.64,299.93,299.89,399.52,399.32,399.46,449.93,449.83,450.93,450.27,66.26,1.38
2017-06-21 06:00:00,52.67,17.88,3293.78,533.98,399.67,9.8,1.73,299.92,299.76,300.0,299.97,300.05,299.92,299.94,401.33,400.71,400.26,450.49,450.36,447.55,449.28,65.92,1.76
2017-06-21 07:00:00,52.67,17.88,1906.93,561.74,405.27,9.67,1.69,299.9,299.99,299.95,299.99,299.88,299.9,299.94,719.16,688.06,640.72,535.56,536.44,536.1,447.73,65.88,1.59
2017-06-21 08:00:00,52.67,17.88,877.06,446.01,409.55,9.63,1.53,300.08,299.81,299.95,299.92,300.15,300.01,300.0,800.69,800.04,799.15,600.49,600.34,600.24,451.8,65.42,1.99
2017-06-21 09:00:00,52.67,17.88,544.09,252.58,400.02,9.43,1.52,300.09,299.65,299.93,299.91,299.89,300.08,300.06,807.07,799.11,808.26,586.05,596.21,599.31,446.02,64.99,2.4
2017-06-21 10:00:00,52.67,17.88,596.53,245.51,399.96,9.38,1.52,300.03,300.0,299.73,299.94,299.83,297.93,298.79,852.74,774.95,866.53,604.04,638.88,668.42,572.13,64.99,2.4
2017-06-21 11:00:00,52.67,17.88,648.97,246.8,399.43,9.35,1.52,182.06,180.39,186.29,299.28,297.6,203.34,200.38,461.9,728.33,867.11,607.6,639.91,670.37,559.76,64.99,2.4
2017-06-21 12:00:00,52.67,17.88,701.41,248.1,396.94,9.3,1.52,177.46,185.86,203.5,299.02,297.02,199.72,199.98,485.7,681.71,867.7,611.15,640.94,665.71,534.79,64.99,2.4
2017-06-21 13:00:00,52.67,17.88,753.85,249.39,394.45,9.25,1.52,177.56,191.64,220.71,298.76,296.45,197.88,199.76,535.8,635.08,868.29,614.71,641.97,661.04,509.81,64.99,2.4
2017-06-21 14:00:00,52.67,17.88,806.29,250.69,391.96,9.21,1.52,177.67,197.41,237.93,298.51,295.87,199.94,200.29,529.11,588.46,868.88,618.26,643.0,656.37,484.84,64.99,2.4
2017-06-21 15:00:00,52.67,17.88,858.73,251.98,389.47,9.18,1.52,177.78,203.18,255.14,298.25,295.29,200.4,201.28,524.52,541.84,869.47,621.82,644.03,651.7,459.87,64.99,2.4
2017-06-21 16:00:00,52.67,17.88,911.17,253.28,386.99,9.18,1.52,177.88,208.96,272.35,297.99,294.71,200.4,201.28,524.52,495.21,870.06,625.37,645.06,647.04,434.9,64.99,2.4
2017-06-21 17:00:00,52.67,17.88,963.61,254.57,384.5,9.05,1.52,177.99,214.73,289.57,297.73,294.14,198.66,231.76,567.26,448.59,870.65,628.93,646.09,642.37,409.92,64.99,2.4
2017-06-21 18:00:00,52.67,17.88,1016.05,255.87,382.01,8.94,1.52,178.09,211.51,275.81,297.39,293.56,196.53,256.02,543.84,401.96,871.24,632.48,647.12,637.7,384.95,64.99,2.4
2017-06-21 19:00:00,52.67,17.88,1068.49,257.16,379.52,8.87,1.52,281.65,248.04,195.92,295.33,292.98,199.84,200.13,468.08,355.34,871.82,636.04,648.15,633.04,359.98,64.99,2.4
2017-06-21 20:00:00,52.67,17.88,1120.93,258.46,383.99,9.02,1.52,300.06,299.54,257.84,296.99,296.34,247.09,251.91,390.9,491.49,872.41,639.59,649.18,628.37,335.01,64.99,2.4
2017-06-21 21:00:00,52.67,17.88,1173.37,259.75,404.23,9.24,1.52,299.9,300.02,299.98,299.9,299.93,299.67,300.25,313.71,744.2,873.0,643.15,650.21,623.7,310.03,64.99,2.4
2017-06-21 22:00:00,52.67,17.88,1225.8,256.62,400.53,9.28,1.52,299.8,299.75,299.9,299.95,300.03,300.12,299.81,535.15,571.86,573.78,553.95,589.54,619.03,285.06,64.99,2.4
2017-06-21 23:00:00,52.67,17.88,1278.24,269.0,405.92,9.24,1.52,299.93,299.96,299.92,299.97,299.55,300.02,300.43,838.15,782.98,455.9,183.96,508.6,614.37,260.09,64.99,2.4
2017-06-22 00:00:00,52.67,17.89,1330.68,259.29,402.01,9.09,1.52,299.9,299.8,300.02,299.94,300.07,299.68,300.08,526.32,530.96,456.2,381.89,413.0,518.36,235.12,64.99,2.4
2017-06-22 01:00:00,52.17,19.6,1166.49,256.48,402.33,8.9,1.52,299.82,300.4,299.86,299.9,299.6,299.77,299.36,497.56,529.57,533.71,277.51,338.31,455.96,210.14,64.99,2.4
2017-06-22 02:00:00,52.17,19.6,2162.55,332.27,401.26,9.13,1.53,299.84,300.14,299.96,299.94,299.68,300.04,300.03,400.32,415.32,401.3,348.59,401.04,404.52,362.39,64.99,2.4
2017-06-22 03:00:00,52.17,19.6,1380.7,444.45,400.75,9.5,1.57,299.51,298.17,299.85,299.87,299.75,299.65,299.82,443.47,445.01,481.6,405.19,402.2,397.07,404.61,64.99,2.41
2017-06-22 04:00:00,52.17,19.6,1650.23,503.29,400.01,9.21,1.62,299.78,301.51,299.99,299.97,300.11,299.77,299.47,408.19,413.41,420.03,390.01,398.31,401.25,394.04,64.81,2.68
2017-06-22 05:00:00,52.17,19.6,2310.3,566.14,400.83,9.5,1.71,300.46,299.73,300.01,299.96,300.3,300.11,300.04,426.36,416.9,448.94,407.81,399.75,391.53,402.65,65.58,1.6
2017-06-22 06:00:00,52.16,19.62,2590.05,566.79,400.31,9.55,1.7,300.05,299.6,299.94,299.94,299.84,299.87,300.18,400.81,400.86,399.87,399.63,399.73,391.71,400.34,65.83,1.57
2017-06-22 07:00:00,49.58,22.87,3055.14,616.21,401.03,9.52,1.75,299.91,299.8,299.9,299.91,299.72,299.78,300.03,399.85,399.36,399.34,401.58,401.17,392.34,399.9,66.02,1.57
2017-06-22 08:00:00,49.58,22.87,1929.45,585.47,399.93,9.52,1.72,299.93,299.51,300.02,299.97,300.07,299.8,300.01,399.74,397.14,400.47,403.37,403.78,399.18,405.37,66.02,1.69
2017-06-22 09:00:00,49.58,22.87,2865.76,575.99,400.12,9.45,1.71,300.12,300.24,299.94,299.94,300.18,299.97,299.63,399.79,397.47,399.67,399.63,400.53,398.75,398.87,66.02,1.69
2017-06-22 10:00:00,49.58,22.87,1429.99,586.8,399.42,9.49,1.72,299.93,300.3,299.99,299.88,300.17,300.08,300.1,399.81,399.35,400.46,398.66,397.7,399.89,395.66,66.02,1.68
2017-06-22 11:00:00,49.58,22.87,2465.85,556.14,400.25,9.61,1.68,299.89,299.81,299.91,299.98,299.75,300.11,300.04,399.55,400.1,399.22,399.72,399.46,399.49,400.05,66.82,0.98
2017-06-22 12:00:00,49.58,22.87,2630.27,580.63,399.75,9.69,1.71,299.93,300.0,299.93,299.87,299.63,300.22,300.04,400.25,399.77,400.56,400.84,399.25,395.76,398.11,66.62,1.1
2017-06-22 13:00:00,49.58,22.87,2608.53,574.23,400.9,9.54,1.71,300.07,300.37,300.03,299.89,299.86,299.64,299.99,400.85,400.38,398.82,399.5,397.92,397.22,397.9,66.62,1.1
2017-06-22 14:00:00,49.58,22.87,2963.33,588.0,399.85,9.55,1.76,299.81,300.07,299.84,299.94,299.92,300.09,299.36,400.31,399.9,399.96,397.39,397.6,402.04,398.45,66.62,1.1
2017-06-22 15:00:00,49.59,22.87,3527.84,587.84,400.01,9.63,1.77,299.99,300.15,300.0,299.93,299.79,299.78,299.48,399.62,400.0,400.74,401.79,399.58,396.74,397.95,66.62,1.12
2017-06-22 16:00:00,49.94,22.5,3244.24,549.03,399.68,9.86,1.72,299.95,300.02,299.86,299.95,299.93,299.87,299.48,400.77,399.12,400.29,400.95,399.23,395.91,401.85,65.24,4.18
2017-06-22 17:00:00,49.94,22.5,3406.62,531.73,400.09,9.77,1.7,299.88,299.35,299.95,299.89,300.02,299.4,300.58,399.0,397.69,399.8,399.27,399.57,397.13,399.43,66.52,1.23
2017-06-22 18:00:00,49.94,22.5,1678.09,567.17,399.04,9.56,1.74,299.94,300.27,299.9,299.95,300.0,299.85,300.05,400.28,400.47,400.21,400.11,400.57,395.61,399.02,66.89,1.05
2017-06-22 19:00:00,49.94,22.5,2569.35,612.69,399.58,9.44,1.76,300.02,299.93,300.05,299.94,300.12,300.54,300.09,399.33,399.14,399.84,401.31,400.69,395.41,400.49,66.4,1.05
2017-06-22 20:00:00,49.94,22.5,2511.26,577.23,399.82,9.17,1.74,299.92,299.75,299.87,299.89,299.85,299.73,299.43,400.12,400.19,399.01,397.35,399.44,395.12,399.15,66.89,1.04
2017-06-22 21:00:00,49.94,22.5,2727.54,529.91,400.32,9.39,1.71,299.93,300.04,299.95,299.93,299.68,299.47,299.52,400.13,400.26,400.06,401.74,398.08,394.66,399.36,66.59,1.03
2017-06-22 22:00:00,49.94,22.5,1959.51,536.98,399.82,9.6,1.74,299.87,299.86,299.96,299.94,299.89,300.15,300.07,400.03,400.68,399.58,400.82,401.62,396.07,401.94,66.37,1.8
2017-06-22 23:00:00,49.94,22.5,2200.53,536.78,400.37,9.43,1.75,299.81,299.97,299.9,299.97,299.74,299.42,300.07,399.87,397.13,399.53,398.97,399.04,391.59,398.76,66.32,1.68
2017-06-23 00:00:00,49.96,22.46,1898.18,477.38,399.57,9.13,1.68,299.96,300.0,299.91,299.9,299.66,299.53,300.45,400.49,399.1,400.01,400.51,399.21,393.37,399.78,66.89,1.11
2017-06-23 01:00:00,54.57,17.03,2436.26,514.43,400.46,9.58,1.73,299.77,299.54,299.96,299.87,300.65,299.6,300.31,399.84,399.06,399.96,398.64,398.92,391.82,396.48,66.23,1.98
2017-06-23 02:00:00,54.57,17.03,2132.37,484.72,400.06,9.97,1.69,299.83,299.38,299.89,299.93,299.85,300.41,299.41,399.85,399.53,399.43,397.65,399.46,395.31,400.83,66.94,1.16
2017-06-23 03:00:00,54.57,17.03,1958.19,487.68,400.29,9.77,1.73,300.01,300.27,299.94,299.88,300.45,299.38,299.91,399.88,399.61,400.4,401.95,401.48,392.08,401.72,66.35,1.21
2017-06-23 04:00:00,54.57,17.03,2883.27,457.01,399.48,9.43,1.7,299.89,299.71,299.99,299.87,299.96,300.32,300.53,399.85,399.29,399.71,394.59,398.0,393.52,396.74,66.05,2.19
2017-06-23 05:00:00,54.57,17.03,2099.72,464.9,399.98,9.76,1.73,299.99,299.75,300.0,299.92,299.82,299.85,299.87,400.46,399.8,400.36,403.02,399.45,393.19,400.6,67.18,1.01
2017-06-23 06:00:00,54.57,17.05,2673.67,467.26,399.88,9.69,1.69,299.86,299.72,299.94,299.89,300.15,300.61,299.54,400.45,400.86,399.62,402.99,400.85,393.27,402.43,67.18,1.1
2017-06-23 07:00:00,52.8,22.03,2988.93,520.19,399.74,9.99,1.72,300.05,299.75,299.85,299.89,300.13,300.18,299.45,399.7,399.84,399.83,397.32,400.19,394.27,399.22,66.95,1.1
2017-06-23 08:00:00,52.8,22.03,2376.01,491.4,400.05,10.11,1.71,299.96,299.55,299.93,299.97,299.84,300.64,299.51,399.36,400.05,399.47,408.19,403.84,402.01,406.76,65.94,1.76
2017-06-23 09:00:00,52.8,22.03,2227.07,454.72,399.32,9.95,1.69,300.06,300.02,299.91,299.91,299.85,299.49,299.07,399.45,398.57,400.24,399.42,400.16,402.09,399.51,66.02,1.66
2017-06-23 10:00:00,52.8,22.03,1593.17,459.99,400.9,9.71,1.72,299.92,300.09,299.95,299.92,299.83,299.33,299.94,399.59,399.64,400.56,401.3,399.22,400.74,398.78,66.64,1.45
2017-06-23 11:00:00,52.8,22.03,1364.96,387.06,399.58,9.64,1.61,299.93,300.09,299.95,299.86,300.04,299.71,299.54,401.65,401.05,399.67,400.43,401.17,402.49,400.79,66.57,1.66
2017-06-23 12:00:00,52.8,22.03,3308.19,421.65,400.38,10.13,1.67,300.02,300.06,299.88,299.95,299.98,299.29,300.11,399.24,400.0,399.05,400.78,399.36,400.13,399.36,65.12,3.53
2017-06-23 13:00:00,52.8,22.03,2803.75,425.21,399.45,10.38,1.7,299.97,299.98,299.89,300.04,299.95,300.5,299.79,400.84,400.22,400.26,399.1,399.01,403.6,401.29,65.39,3.18
2017-06-23 14:00:00,52.8,22.03,2745.17,445.1,398.95,10.13,1.71,299.87,299.79,299.99,299.93,300.04,300.3,299.85,400.24,400.48,399.42,398.57,399.37,401.26,400.66,64.43,3.71
2017-06-23 15:00:00,52.8,22.01,2433.17,515.27,399.53,10.15,1.63,299.93,299.71,299.92,299.93,299.92,301.07,299.93,400.34,398.94,400.15,400.45,399.09,400.76,399.78,65.11,4.29
2017-06-23 16:00:00,52.28,19.47,3305.06,499.16,398.06,9.95,1.63,299.92,300.29,299.86,299.94,299.92,300.01,299.89,475.46,483.87,497.39,396.35,395.1,398.9,393.12,65.39,3.42
2017-06-23 17:00:00,52.28,19.47,2826.78,586.96,400.82,9.94,1.72,299.92,299.99,299.93,299.93,299.97,300.39,299.86,400.27,399.78,399.64,402.47,401.58,400.76,401.9,66.01,2.59
2017-06-23 18:00:00,52.28,19.47,2906.03,573.89,398.92,9.93,1.7,299.89,300.03,299.94,299.93,299.94,300.91,299.9,399.38,400.29,400.57,399.29,399.7,395.13,399.59,66.19,2.44
2017-06-23 19:00:00,52.28,19.47,2065.93,560.01,399.98,9.48,1.68,299.87,300.36,300.03,299.96,300.1,299.56,300.26,399.91,399.46,399.97,396.86,398.96,393.27,397.86,65.84,2.56
2017-06-23 20:00:00,52.28,19.47,2627.5,429.39,400.8,9.51,1.55,299.74,300.03,299.95,299.94,300.04,300.44,300.05,404.76,400.65,404.28,390.17,397.47,397.21,398.34,65.88,1.86
2017-06-23 21:00:00,52.28,19.47,2627.84,519.05,399.95,9.49,1.64,300.01,300.32,299.92,299.89,299.92,300.22,300.1,400.44,407.3,400.04,409.79,400.71,390.31,401.6,65.86,1.69
2017-06-23 22:00:00,52.28,19.47,2621.28,553.72,399.85,9.46,1.68,299.9,299.57,299.99,299.9,299.81,299.85,299.68,400.41,409.84,399.5,400.13,398.38,390.45,400.4,65.86,1.49
2017-06-23 23:00:00,52.28,19.47,3008.83,582.74,400.35,9.72,1.71,299.96,300.45,299.97,299.9,299.76,300.08,299.73,399.48,403.6,399.64,401.53,401.84,389.04,400.68,66.13,1.29
2017-06-24 00:00:00,52.27,19.52,2520.22,536.04,399.84,9.74,1.68,300.12,300.02,299.94,299.95,299.9,299.84,299.87,400.4,396.92,399.69,399.52,399.69,388.1,400.09,65.81,1.25
2017-06-24 01:00:00,49.69,26.68,3507.36,559.81,400.1,9.25,1.73,299.78,300.15,300.0,299.87,299.92,299.51,299.7,400.02,398.7,399.43,397.98,399.09,389.44,399.22,65.29,2.78
2017-06-24 02:00:00,49.69,26.68,4075.1,569.89,401.04,9.33,1.74,299.93,299.94,299.92,299.86,300.08,300.66,300.61,398.81,399.31,399.91,400.63,399.21,393.64,399.28,65.5,1.35
2017-06-24 03:00:00,49.69,26.68,2699.13,511.78,400.14,9.87,1.7,299.91,299.7,299.9,299.88,299.88,300.29,299.95,400.83,401.9,400.81,401.5,402.24,394.84,401.25,64.45,3.27
2017-06-24 04:00:00,49.69,26.68,1808.33,513.94,400.32,9.55,1.7,299.98,300.3,299.94,299.93,299.87,300.62,299.81,399.64,397.99,399.76,398.42,399.92,388.91,399.29,64.75,1.63
2017-06-24 05:00:00,49.69,26.68,2786.69,499.84,400.11,9.02,1.69,299.78,299.76,299.85,299.99,299.89,299.99,300.54,399.31,396.11,399.48,400.11,399.33,390.35,398.0,63.94,3.21
2017-06-24 06:00:00,49.71,26.64,3014.88,531.41,399.57,9.41,1.73,299.77,299.52,299.88,299.89,300.07,299.93,299.93,399.64,399.92,399.77,400.67,402.39,393.86,400.42,64.35,3.09
2017-06-24 07:00:00,52.11,18.64,2110.59,475.14,400.07,9.39,1.64,299.97,300.16,300.04,299.83,299.72,299.68,300.42,450.03,417.35,468.93,400.48,399.91,386.62,397.22,65.5,1.81
2017-06-24 08:00:00,52.11,18.64,2238.86,423.86,400.43,8.96,1.55,300.04,299.92,299.98,299.91,299.99,299.94,299.83,410.16,407.94,416.56,400.64,400.52,393.79,400.0,65.75,1.76
2017-06-24 09:00:00,52.11,18.64,2233.46,456.19,399.85,8.96,1.57,300.07,299.77,299.97,299.91,299.92,300.5,299.85,405.44,401.71,407.83,376.66,399.56,389.07,398.37,67.04,0.87
2017-06-24 10:00:00,52.11,18.64,2461.17,561.56,399.98,9.32,1.69,299.89,299.85,299.9,299.97,299.91,299.98,299.91,400.41,401.75,399.9,412.88,398.77,397.45,400.99,66.37,1.06
2017-06-24 11:00:00,52.11,18.64,2502.75,571.03,399.26,9.59,1.75,299.91,300.12,300.04,299.88,299.89,300.08,299.98,448.74,437.63,470.77,385.62,399.26,400.47,398.93,66.48,1.22
2017-06-24 12:00:00,52.11,18.64,2704.06,514.88,399.34,9.59,1.67,299.97,299.83,299.98,299.9,300.05,299.78,299.96,400.35,398.77,400.06,412.2,400.85,401.15,400.15,66.95,1.11
2017-06-24 13:00:00,52.11,18.64,3007.18,488.68,399.51,9.85,1.65,300.02,300.08,299.93,299.98,299.87,299.92,299.96,400.09,400.04,400.17,405.02,402.42,392.36,406.6,66.02,1.22
2017-06-24 14:00:00,52.11,18.64,2602.14,452.1,398.88,9.85,1.65,299.97,300.06,299.91,300.12,299.97,301.16,299.99,440.57,416.25,476.18,406.99,403.92,416.18,399.73,67.0,1.03
2017-06-24 15:00:00,52.14,18.62,2926.71,477.22,400.96,9.74,1.7,299.87,299.27,299.93,299.89,300.0,299.38,299.95,400.39,401.44,400.81,400.92,401.92,400.39,404.04,67.04,0.97
2017-06-24 16:00:00,56.0,13.81,4173.84,510.3,401.37,9.75,1.76,299.87,300.39,299.88,300.0,299.93,300.19,300.03,400.23,399.28,400.23,395.23,394.52,395.41,392.64,67.19,1.03
2017-06-24 17:00:00,56.0,13.81,4099.77,491.55,400.65,9.83,1.77,299.97,300.18,299.84,299.89,299.93,299.33,299.9,400.09,399.04,399.61,400.61,399.66,391.47,399.93,67.18,0.93
2017-06-24 18:00:00,56.0,13.81,3025.48,405.48,400.44,9.75,1.68,299.86,299.7,300.04,299.97,300.01,299.93,299.91,400.59,401.78,400.97,396.64,400.54,392.52,400.46,67.1,1.03
2017-06-24 19:00:00,56.0,13.81,3469.29,430.92,399.99,9.82,1.75,299.88,300.67,299.9,299.88,299.84,300.03,300.01,399.98,399.71,400.27,404.12,400.53,390.72,402.43,66.64,1.17
2017-06-24 20:00:00,56.0,13.81,2887.36,456.28,399.83,9.79,1.72,299.88,299.83,299.86,299.9,299.89,299.91,299.7,400.01,399.15,399.7,395.35,398.54,386.24,397.89,67.01,1.05
2017-06-24 21:00:00,56.0,13.81,2381.45,493.0,399.75,9.59,1.72,299.81,299.89,299.97,299.91,299.99,299.28,299.91,400.09,398.73,399.44,407.32,405.12,394.05,407.37,66.93,1.03
2017-06-24 22:00:00,56.0,13.81,3187.32,354.24,401.11,9.4,1.57,300.09,299.94,299.93,299.86,300.03,299.21,300.01,400.7,400.22,399.23,379.89,394.29,396.47,390.25,66.65,1.19
2017-06-24 23:00:00,56.0,13.81,3904.14,387.39,399.79,10.06,1.65,299.75,299.57,299.95,299.9,300.11,300.07,299.88,399.82,402.58,400.45,414.01,400.14,392.42,401.3,66.65,1.19
2017-06-25 00:00:00,56.01,13.81,3500.38,427.53,399.15,10.03,1.73,299.81,300.17,299.95,299.97,300.31,299.51,300.19,399.8,401.44,400.65,409.01,406.78,395.78,410.43,64.41,1.14
2017-06-25 01:00:00,56.4,13.38,1982.34,352.24,399.98,9.78,1.62,299.95,299.84,299.93,299.91,299.98,299.96,299.52,401.01,400.62,399.05,383.58,393.22,389.43,390.76,66.05,2.24
2017-06-25 02:00:00,56.4,13.38,2990.12,323.0,401.35,9.41,1.58,299.88,300.08,299.95,299.91,299.71,300.16,300.02,415.15,408.65,427.62,396.0,399.82,395.14,400.53,66.36,1.25
2017-06-25 03:00:00,56.4,13.38,3705.69,422.0,400.38,9.44,1.74,299.81,299.44,299.89,299.99,299.89,299.89,299.72,399.02,399.36,399.91,402.16,401.81,396.25,404.53,66.0,1.36
2017-06-25 04:00:00,56.4,13.38,2800.6,424.79,399.42,9.81,1.75,300.01,300.51,299.91,299.91,299.97,299.77,299.96,399.88,405.27,399.97,399.42,400.23,398.01,400.34,66.24,1.09
2017-06-25 05:00:00,56.4,13.38,3308.44,403.46,400.38,9.48,1.71,300.09,299.89,299.96,299.92,299.35,300.43,299.85,427.58,429.26,427.13,428.74,426.6,426.06,425.84,66.38,1.1
2017-06-25 06:00:00,56.41,13.38,1702.89,396.28,399.58,9.06,1.7,299.91,300.0,299.91,299.99,299.55,300.01,299.71,498.93,500.19,498.55,499.79,498.9,498.62,499.56,66.79,1.24
2017-06-25 07:00:00,56.97,12.49,2397.62,409.46,401.9,8.97,1.71,300.0,300.17,300.0,299.93,299.81,299.38,300.29,550.96,541.07,572.2,498.83,499.01,502.96,497.67,64.53,3.53
2017-06-25 08:00:00,56.97,12.49,2734.61,412.29,400.4,9.09,1.67,300.09,300.04,299.98,299.93,299.81,299.55,300.25,502.18,500.83,501.88,499.91,500.33,492.44,499.12,65.94,1.87
2017-06-25 09:00:00,56.97,12.49,2876.26,520.41,399.7,9.15,1.72,300.18,299.71,300.03,299.92,299.98,300.09,300.05,500.15,500.74,499.96,501.81,501.39,488.85,501.05,65.76,2.54
2017-06-25 10:00:00,56.97,12.49,2530.57,592.17,400.05,9.25,1.73,300.06,299.93,299.92,299.96,299.99,300.17,300.0,499.54,500.68,500.31,499.49,499.46,488.31,499.89,65.47,2.42
2017-06-25 11:00:00,56.97,12.49,3475.32,544.33,400.49,9.26,1.67,299.97,300.19,299.97,300.0,299.93,299.67,300.0,498.88,499.57,498.45,501.09,503.46,482.56,502.13,66.18,1.99
2017-06-25 12:00:00,56.97,12.49,3768.25,594.33,399.97,9.37,1.73,300.0,300.33,299.99,299.96,299.87,299.89,299.92,500.95,498.49,498.63,498.92,497.71,480.69,497.21,66.22,1.49
2017-06-25 13:00:00,56.97,12.49,3454.5,551.08,399.86,9.59,1.67,300.17,299.91,299.99,299.96,299.97,299.9,299.93,500.74,501.76,499.43,500.82,500.86,482.63,500.61,66.36,1.45
2017-06-25 14:00:00,56.97,12.49,3869.69,587.42,400.3,9.63,1.72,299.91,300.11,299.86,300.04,300.0,299.66,299.94,500.42,500.5,499.53,499.29,498.92,483.82,498.98,66.38,1.41
2017-06-25 15:00:00,56.98,12.47,3934.55,528.33,399.44,9.43,1.68,299.93,299.84,299.89,299.86,299.91,299.74,299.95,500.23,500.47,500.64,501.66,502.63,499.41,503.39,66.0,2.18
2017-06-25 16:00:00,60.4,8.69,2975.62,538.08,398.97,9.68,1.71,300.04,300.04,299.91,299.98,300.0,301.1,299.96,499.82,498.13,499.55,498.59,497.65,499.32,498.04,65.03,3.29
2017-06-25 17:00:00,60.4,8.69,2236.88,535.11,399.97,9.45,1.7,299.64,299.81,299.95,299.99,299.94,300.07,299.96,500.29,500.15,500.42,498.84,499.48,500.34,498.33,64.71,3.28
2017-06-25 18:00:00,60.4,8.69,3728.62,609.92,401.09,9.43,1.74,299.76,300.15,299.97,299.83,300.3,299.26,300.01,499.77,502.37,499.41,495.46,499.42,500.15,497.6,63.52,4.36
2017-06-25 19:00:00,60.4,8.69,2738.09,619.97,399.21,9.81,1.76,299.94,299.74,299.84,299.94,300.34,300.28,299.97,500.18,498.95,499.62,499.92,498.83,500.15,499.82,64.28,4.16
2017-06-25 20:00:00,60.4,8.69,2806.58,582.29,399.55,9.36,1.71,299.83,299.92,299.92,300.01,299.74,299.93,299.96,500.75,500.79,499.49,502.04,500.72,500.88,500.3,64.64,4.24
2017-06-25 21:00:00,60.4,8.69,2743.9,592.85,399.71,9.28,1.73,299.91,299.89,299.93,299.92,300.06,300.75,299.98,499.74,499.09,499.58,499.17,500.36,499.17,501.3,64.69,3.82
2017-06-25 22:00:00,60.4,8.69,3145.07,641.01,401.04,9.26,1.76,299.88,299.72,299.92,299.88,299.5,299.8,299.94,501.36,500.02,499.63,499.76,500.26,509.63,499.72,63.67,5.33
2017-06-25 23:00:00,60.4,8.69,3705.52,640.51,406.3,9.43,1.76,300.01,299.85,299.94,299.96,300.05,299.64,299.92,504.12,499.67,498.72,500.16,499.43,500.11,501.17,64.63,4.09
2017-06-26 00:00:00,60.4,8.7,3886.01,618.82,400.73,9.7,1.76,299.89,300.37,299.94,299.92,300.15,299.68,300.44,503.27,465.32,466.16,467.29,467.21,499.28,499.94,64.52,3.9
2017-06-26 01:00:00,59.87,9.99,3940.79,590.49,399.89,9.8,1.72,299.97,300.15,299.94,299.95,299.85,299.36,300.17,514.23,423.68,415.36,416.26,417.31,430.02,432.53,64.39,3.72
2017-06-26 02:00:00,59.87,9.99,2989.11,630.54,399.46,9.75,1.77,299.86,300.47,299.9,299.97,299.82,300.32,300.71,539.48,393.2,400.56,408.48,403.94,439.86,410.06,62.22,4.0
2017-06-26 03:00:00,59.87,9.99,3707.19,627.53,399.24,9.64,1.77,299.74,299.81,299.92,299.89,299.94,299.57,299.19,399.46,401.86,400.82,401.09,401.47,479.41,411.66,63.06,4.56
2017-06-26 04:00:00,59.87,9.99,3746.51,598.38,400.43,9.35,1.73,299.73,299.45,299.91,299.96,300.21,299.82,299.72,398.91,400.72,398.47,396.56,396.33,407.3,395.93,63.89,4.83
2017-06-26 05:00:00,59.87,9.99,3764.28,517.92,399.13,9.28,1.65,299.89,299.97,299.89,299.94,299.67,299.75,299.4,411.25,406.62,411.71,400.89,399.44,398.34,398.04,64.99,3.26
2017-06-26 06:00:00,59.82,10.09,3798.41,559.26,400.13,9.09,1.68,300.16,300.55,300.02,299.93,299.87,300.45,300.08,405.6,400.44,400.2,400.2,400.22,394.43,399.08,65.43,2.61
2017-06-26 07:00:00,49.08,26.83,4609.35,594.41,402.91,8.81,1.71,299.89,298.96,299.92,299.94,300.41,300.45,299.94,339.08,400.12,399.22,397.77,396.64,410.11,396.69,65.97,1.7
2017-06-26 08:00:00,49.08,26.83,5004.73,679.47,402.81,9.16,1.68,299.92,299.83,299.97,299.94,300.3,299.77,299.9,530.27,413.89,422.76,401.12,402.58,460.3,403.87,64.29,3.17
